"","Differential 5 - 6 Last (mV)","Differential 7 - 8 Last (mV)","Differential 9 - 10 Last (mV)"
"1674052186","-49.94","10.37","-56.26"
"1674052187","-49.87","10.36","-56.21"
"1674052188","-49.78","10.33","-56.16"
"1674052189","-49.71","10.31","-56.11"
"1674052190","-49.63","10.29","-56.06"
"1674052191","-49.55","10.27","-56.02"
"1674052192","-49.47","10.25","-55.96"
"1674052193","-49.39","10.23","-55.92"
"1674052194","-49.30","10.21","-55.87"
"1674052195","-49.23","10.19","-55.82"
"1674052196","-49.14","10.16","-55.77"
"1674052197","-49.05","10.14","-55.72"
"1674052198","-48.97","10.13","-55.68"
"1674052199","-48.89","10.11","-55.63"
"1674052200","-48.82","10.09","-55.59"
"1674052201","-48.74","10.07","-55.54"
"1674052202","-48.67","10.06","-55.49"
"1674052203","-48.60","10.04","-55.45"
"1674052204","-48.53","10.02","-55.41"
"1674052205","-48.46","10.00","-55.36"
"1674052206","-48.40","9.99","-55.32"
"1674052207","-48.32","9.97","-55.27"
"1674052208","-48.26","9.95","-55.24"
"1674052209","-48.18","9.93","-55.19"
"1674052210","-48.12","9.92","-55.15"
"1674052211","-48.05","9.89","-55.11"
"1674052212","-47.99","9.88","-55.07"
"1674052213","-47.92","9.85","-55.02"
"1674052214","-47.86","9.84","-54.99"
"1674052215","-47.79","9.82","-54.94"
"1674052216","-47.72","9.80","-54.90"
"1674052217","-47.66","9.78","-54.86"
"1674052218","-47.59","9.77","-54.82"
"1674052219","-47.54","9.75","-54.78"
"1674052220","-47.47","9.74","-54.73"
"1674052221","-47.42","9.72","-54.70"
"1674052222","-47.35","9.68","-54.68"
"1674052223","-47.30","9.67","-54.62"
"1674052224","-47.23","9.65","-54.58"
"1674052225","-47.17","9.64","-54.54"
"1674052226","-47.10","9.62","-54.50"
"1674052227","-47.04","9.60","-54.46"
"1674052228","-46.97","9.59","-54.42"
"1674052229","-46.91","9.57","-54.38"
"1674052230","-46.84","9.56","-54.33"
"1674052231","-46.79","9.54","-54.30"
"1674052232","-46.73","9.52","-54.26"
"1674052233","-46.67","9.51","-54.22"
"1674052234","-46.61","9.49","-54.18"
"1674052235","-46.55","9.47","-54.13"
"1674052236","-46.50","9.46","-54.10"
"1674052237","-46.43","9.44","-54.05"
"1674052238","-46.38","9.42","-54.02"
"1674052239","-46.31","9.41","-53.97"
"1674052240","-46.26","9.40","-53.93"
"1674052241","-46.20","9.38","-53.89"
"1674052242","-46.15","9.37","-53.85"
"1674052243","-46.08","9.35","-53.80"
"1674052244","-46.03","9.34","-53.77"
"1674052245","-45.97","9.32","-53.72"
"1674052246","-45.91","9.31","-53.69"
"1674052247","-45.85","9.30","-53.64"
"1674052248","-45.80","9.29","-53.60"
"1674052249","-45.73","9.28","-53.56"
"1674052250","-45.68","9.27","-53.52"
"1674052251","-45.62","9.26","-53.48"
"1674052252","-45.56","9.25","-53.44"
"1674052253","-45.50","9.24","-53.40"
"1674052254","-45.45","9.23","-53.36"
"1674052255","-45.39","9.22","-53.32"
"1674052256","-45.32","9.21","-53.28"
"1674052257","-45.27","9.20","-53.24"
"1674052258","-45.21","9.19","-53.20"
"1674052259","-45.16","9.18","-53.16"
"1674052260","-45.10","9.16","-53.11"
"1674052261","-45.05","9.15","-53.08"
"1674052262","-44.99","9.14","-53.03"
"1674052263","-44.94","9.13","-53.00"
"1674052264","-44.88","9.12","-52.95"
"1674052265","-44.83","9.11","-52.92"
"1674052266","-44.76","9.10","-52.87"
"1674052267","-44.71","9.08","-52.84"
"1674052268","-44.64","9.07","-52.79"
"1674052269","-44.58","9.06","-52.76"
"1674052270","-44.51","9.05","-52.72"
"1674052271","-44.46","9.04","-52.68"
"1674052272","-44.39","9.02","-52.64"
"1674052273","-44.33","9.02","-52.60"
"1674052274","-44.26","9.01","-52.56"
"1674052275","-44.19","9.00","-52.51"
"1674052276","-44.14","9.00","-52.48"
"1674052277","-44.07","8.99","-52.44"
"1674052278","-44.02","8.98","-52.40"
"1674052279","-43.96","8.97","-52.36"
"1674052280","-43.91","8.96","-52.33"
"1674052281","-43.85","8.95","-52.28"
"1674052282","-43.80","8.94","-52.25"
"1674052283","-43.74","8.92","-52.21"
"1674052284","-43.69","8.91","-52.17"
"1674052285","-43.64","8.90","-52.13"
"1674052286","-43.59","8.89","-52.10"
"1674052287","-43.54","8.88","-52.06"
"1674052288","-43.49","8.86","-52.02"
"1674052289","-43.43","8.85","-51.98"
"1674052290","-43.39","8.84","-51.95"
"1674052291","-43.33","8.82","-51.91"
"1674052292","-43.28","8.81","-51.88"
"1674052293","-43.22","8.80","-51.84"
"1674052294","-43.16","8.79","-51.80"
"1674052295","-43.11","8.78","-51.76"
"1674052296","-43.06","8.76","-51.73"
"1674052297","-43.02","8.75","-51.69"
"1674052298","-42.96","8.74","-51.65"
"1674052299","-42.92","8.73","-51.62"
"1674052300","-42.86","8.72","-51.58"
"1674052301","-42.82","8.71","-51.55"
"1674052302","-42.76","8.70","-51.51"
"1674052303","-42.72","8.68","-51.48"
"1674052304","-42.66","8.67","-51.44"
"1674052305","-42.61","8.66","-51.41"
"1674052306","-42.56","8.65","-51.37"
"1674052307","-42.51","8.64","-51.34"
"1674052308","-42.46","8.63","-51.30"
"1674052309","-42.41","8.62","-51.27"
"1674052310","-42.35","8.61","-51.23"
"1674052311","-42.30","8.60","-51.20"
"1674052312","-42.24","8.59","-51.16"
"1674052313","-42.18","8.58","-51.13"
"1674052314","-42.12","8.58","-51.09"
"1674052315","-42.05","8.56","-51.05"
"1674052316","-42.00","8.56","-51.02"
"1674052317","-41.93","8.55","-50.98"
"1674052318","-41.88","8.54","-50.95"
"1674052319","-41.82","8.53","-50.91"
"1674052320","-41.77","8.52","-50.88"
"1674052321","-41.71","8.51","-50.84"
"1674052322","-41.66","8.51","-50.81"
"1674052323","-41.60","8.50","-50.77"
"1674052324","-41.54","8.49","-50.74"
"1674052325","-41.49","8.48","-50.70"
"1674052326","-41.44","8.47","-50.67"
"1674052327","-41.38","8.46","-50.63"
"1674052328","-41.33","8.45","-50.60"
"1674052329","-41.27","8.45","-50.56"
"1674052330","-41.22","8.44","-50.53"
"1674052331","-41.16","8.43","-50.49"
"1674052332","-41.11","8.42","-50.46"
"1674052333","-41.05","8.41","-50.42"
"1674052334","-40.99","8.40","-50.38"
"1674052335","-40.94","8.39","-50.35"
"1674052336","-40.89","8.38","-50.31"
"1674052337","-40.84","8.37","-50.28"
"1674052338","-40.78","8.36","-50.24"
"1674052339","-40.74","8.36","-50.21"
"1674052340","-40.69","8.35","-50.17"
"1674052341","-40.64","8.34","-50.14"
"1674052342","-40.59","8.33","-50.10"
"1674052343","-40.55","8.32","-50.06"
"1674052344","-40.49","8.31","-50.03"
"1674052345","-40.45","8.30","-49.99"
"1674052346","-40.40","8.29","-49.95"
"1674052347","-40.36","8.29","-49.92"
"1674052348","-40.30","8.28","-49.88"
"1674052349","-40.26","8.27","-49.85"
"1674052350","-40.21","8.26","-49.81"
"1674052351","-40.17","8.26","-49.78"
"1674052352","-40.12","8.25","-49.74"
"1674052353","-40.08","8.24","-49.71"
"1674052354","-40.03","8.23","-49.67"
"1674052355","-39.97","8.22","-49.64"
"1674052356","-39.92","8.22","-49.60"
"1674052357","-39.87","8.21","-49.57"
"1674052358","-39.82","8.20","-49.53"
"1674052359","-39.77","8.20","-49.50"
"1674052360","-39.73","8.19","-49.47"
"1674052361","-39.68","8.18","-49.43"
"1674052362","-39.64","8.18","-49.40"
"1674052363","-39.59","8.17","-49.36"
"1674052364","-39.54","8.17","-49.33"
"1674052365","-39.49","8.16","-49.30"
"1674052366","-39.45","8.16","-49.26"
"1674052367","-39.40","8.16","-49.23"
"1674052368","-39.35","8.15","-49.20"
"1674052369","-39.30","8.15","-49.16"
"1674052370","-39.26","8.14","-49.14"
"1674052371","-39.21","8.14","-49.10"
"1674052372","-39.17","8.13","-49.07"
"1674052373","-39.12","8.12","-49.04"
"1674052374","-39.07","8.11","-49.00"
"1674052375","-39.03","8.11","-48.98"
"1674052376","-38.98","8.10","-48.94"
"1674052377","-38.93","8.09","-48.91"
"1674052378","-38.88","8.08","-48.88"
"1674052379","-38.83","8.08","-48.85"
"1674052380","-38.78","8.07","-48.82"
"1674052381","-38.74","8.07","-48.80"
"1674052382","-38.68","8.06","-48.77"
"1674052383","-38.64","8.06","-48.74"
"1674052384","-38.59","8.05","-48.71"
"1674052385","-38.55","8.04","-48.69"
"1674052386","-38.50","8.04","-48.66"
"1674052387","-38.46","8.03","-48.63"
"1674052388","-38.42","8.03","-48.61"
"1674052389","-38.38","8.02","-48.58"
"1674052390","-38.34","8.01","-48.56"
"1674052391","-38.30","8.01","-48.53"
"1674052392","-38.25","8.00","-48.51"
"1674052393","-38.21","8.00","-48.48"
"1674052394","-38.16","7.99","-48.46"
"1674052395","-38.11","7.98","-48.44"
"1674052396","-38.07","7.98","-48.42"
"1674052397","-38.02","7.97","-48.39"
"1674052398","-37.98","7.96","-48.38"
"1674052399","-37.94","7.96","-48.35"
"1674052400","-37.90","7.95","-48.34"
"1674052401","-37.85","7.94","-48.32"
"1674052402","-37.81","7.94","-48.30"
"1674052403","-37.76","7.93","-48.28"
"1674052404","-37.72","7.93","-48.27"
"1674052405","-37.68","7.92","-48.25"
"1674052406","-37.64","7.91","-48.24"
"1674052407","-37.59","7.91","-48.22"
"1674052408","-37.55","7.90","-48.21"
"1674052409","-37.50","7.89","-48.20"
"1674052410","-37.46","7.89","-48.19"
"1674052411","-37.41","7.88","-48.17"
"1674052412","-37.36","7.88","-48.16"
"1674052413","-37.32","7.87","-48.15"
"1674052414","-37.27","7.86","-48.14"
"1674052415","-37.23","7.86","-48.14"
"1674052416","-37.19","7.85","-48.13"
"1674052417","-37.15","7.84","-48.12"
"1674052418","-37.10","7.84","-48.12"
"1674052419","-37.06","7.83","-48.11"
"1674052420","-37.02","7.83","-48.11"
"1674052421","-36.98","7.82","-48.11"
"1674052422","-36.93","7.81","-48.10"
"1674052423","-36.88","7.81","-48.10"
"1674052424","-36.85","7.80","-48.10"
"1674052425","-36.81","7.79","-48.10"
"1674052426","-36.76","7.79","-48.10"
"1674052427","-36.73","7.78","-48.11"
"1674052428","-36.68","7.78","-48.11"
"1674052429","-36.64","7.77","-48.11"
"1674052430","-36.60","7.76","-48.11"
"1674052431","-36.56","7.76","-48.12"
"1674052432","-36.52","7.75","-48.12"
"1674052433","-36.48","7.75","-48.12"
"1674052434","-36.44","7.74","-48.12"
"1674052435","-36.40","7.74","-48.12"
"1674052436","-36.36","7.73","-48.13"
"1674052437","-36.32","7.73","-48.13"
"1674052438","-36.28","7.72","-48.13"
"1674052439","-36.24","7.71","-48.12"
"1674052440","-36.20","7.71","-48.12"
"1674052441","-36.16","7.70","-48.11"
"1674052442","-36.12","7.70","-48.11"
"1674052443","-36.07","7.69","-48.10"
"1674052444","-36.03","7.69","-48.09"
"1674052445","-35.98","7.68","-48.08"
"1674052446","-35.94","7.68","-48.07"
"1674052447","-35.90","7.68","-48.05"
"1674052448","-35.86","7.67","-48.04"
"1674052449","-35.81","7.67","-48.02"
"1674052450","-35.77","7.67","-48.00"
"1674052451","-35.73","7.66","-47.97"
"1674052452","-35.70","7.66","-47.94"
"1674052453","-35.66","7.66","-47.92"
"1674052454","-35.62","7.66","-47.88"
"1674052455","-35.59","7.65","-47.86"
"1674052456","-35.56","7.65","-47.82"
"1674052457","-35.53","7.65","-47.79"
"1674052458","-35.49","7.65","-47.75"
"1674052459","-35.46","7.64","-47.71"
"1674052460","-35.43","7.64","-47.67"
"1674052461","-35.39","7.64","-47.63"
"1674052462","-35.36","7.64","-47.59"
"1674052463","-35.32","7.64","-47.55"
"1674052464","-35.28","7.64","-47.50"
"1674052465","-35.25","7.64","-47.46"
"1674052466","-35.21","7.64","-47.40"
"1674052467","-35.18","7.63","-47.36"
"1674052468","-35.14","7.63","-47.31"
"1674052469","-35.10","7.63","-47.26"
"1674052470","-35.06","7.63","-47.20"
"1674052471","-35.03","7.63","-47.16"
"1674052472","-34.98","7.63","-47.10"
"1674052473","-34.94","7.63","-47.04"
"1674052474","-34.91","7.63","-46.99"
"1674052475","-34.87","7.63","-46.93"
"1674052476","-34.84","7.63","-46.89"
"1674052477","-34.80","7.62","-46.84"
"1674052478","-34.76","7.62","-46.77"
"1674052479","-34.71","7.61","-46.72"
"1674052480","-34.67","7.61","-46.66"
"1674052481","-34.63","7.60","-46.61"
"1674052482","-34.59","7.60","-46.55"
"1674052483","-34.54","7.61","-46.48"
"1674052484","-34.51","7.62","-46.42"
"1674052485","-34.46","7.62","-46.35"
"1674052486","-34.43","7.62","-46.30"
"1674052487","-34.39","7.62","-46.23"
"1674052488","-34.35","7.62","-46.18"
"1674052489","-34.31","7.62","-46.11"
"1674052490","-34.27","7.62","-46.05"
"1674052491","-34.22","7.61","-45.99"
"1674052492","-34.18","7.63","-45.91"
"1674052493","-34.14","7.63","-45.85"
"1674052494","-34.10","7.62","-45.80"
"1674052495","-34.06","7.62","-45.74"
"1674052496","-34.02","7.60","-45.69"
"1674052497","-33.99","7.61","-45.62"
"1674052498","-33.97","7.52","-45.61"
"1674052499","-33.94","7.52","-45.43"
"1674052500","-33.90","9.12","-45.40"
"1674052501","-33.88","9.38","-45.28"
"1674052502","-33.85","9.27","-45.25"
"1674052503","-33.82","9.17","-45.21"
"1674052504","-33.79","9.11","-45.15"
"1674052505","-33.75","9.06","-45.10"
"1674052506","-33.72","8.99","-45.04"
"1674052507","-33.70","8.95","-44.99"
"1674052508","-33.67","8.90","-44.92"
"1674052509","-33.64","8.87","-44.87"
"1674052510","-33.60","8.83","-44.80"
"1674052511","-33.56","7.23","-44.74"
"1674052512","-33.52","7.12","-44.68"
"1674052513","-33.47","7.42","-44.62"
"1674052514","-33.43","7.52","-44.56"
"1674052515","-33.38","7.64","-44.49"
"1674052516","-33.34","7.71","-44.44"
"1674052517","-33.29","7.77","-44.37"
"1674052518","-33.24","7.80","-44.32"
"1674052519","-33.19","7.84","-44.25"
"1674052520","-33.13","7.86","-44.20"
"1674052521","-33.09","7.90","-44.13"
"1674052522","-33.04","7.93","-44.07"
"1674052523","-32.99","7.97","-44.01"
"1674052524","-32.95","8.00","-43.95"
"1674052525","-32.90","7.99","-43.89"
"1674052526","-32.86","8.00","-43.83"
"1674052527","-32.82","8.02","-43.77"
"1674052528","-32.79","8.03","-43.71"
"1674052529","-32.75","8.05","-43.65"
"1674052530","-32.71","8.07","-43.60"
"1674052531","-32.68","8.05","-43.53"
"1674052532","-32.64","8.06","-43.46"
"1674052533","-32.61","8.07","-43.41"
"1674052534","-32.57","8.08","-43.35"
"1674052535","-32.54","8.09","-43.29"
"1674052536","-32.51","8.11","-43.23"
"1674052537","-32.48","8.12","-43.18"
"1674052538","-32.45","8.12","-43.11"
"1674052539","-32.42","8.10","-43.05"
"1674052540","-32.39","8.11","-42.99"
"1674052541","-32.36","8.13","-42.94"
"1674052542","-32.33","8.14","-42.87"
"1674052543","-32.30","8.13","-42.82"
"1674052544","-32.26","8.14","-42.75"
"1674052545","-32.24","8.15","-42.70"
"1674052546","-32.20","8.17","-42.64"
"1674052547","-32.18","8.17","-42.58"
"1674052548","-32.14","8.16","-42.52"
"1674052549","-32.12","8.17","-42.46"
"1674052550","-32.09","8.18","-42.40"
"1674052551","-32.06","8.19","-42.33"
"1674052552","-32.03","8.20","-42.28"
"1674052553","-32.00","8.18","-42.22"
"1674052554","-31.97","8.19","-42.16"
"1674052555","-31.94","8.19","-42.10"
"1674052556","-31.91","8.20","-42.05"
"1674052557","-31.88","8.20","-41.99"
"1674052558","-31.85","8.21","-41.93"
"1674052559","-31.83","8.21","-41.87"
"1674052560","-31.80","8.22","-41.81"
"1674052561","-31.77","8.23","-41.75"
"1674052562","-31.74","8.23","-41.70"
"1674052563","-31.71","8.23","-41.63"
"1674052564","-31.68","8.24","-41.58"
"1674052565","-31.64","8.24","-41.51"
"1674052566","-31.61","8.21","-41.46"
"1674052567","-31.57","8.19","-41.40"
"1674052568","-31.53","8.19","-41.35"
"1674052569","-31.49","8.20","-41.28"
"1674052570","-31.45","8.20","-41.22"
"1674052571","-31.42","8.20","-41.17"
"1674052572","-31.37","8.21","-41.10"
"1674052573","-31.34","8.21","-41.05"
"1674052574","-31.30","8.21","-40.98"
"1674052575","-31.27","8.22","-40.93"
"1674052576","-31.23","8.22","-40.87"
"1674052577","-31.20","8.22","-40.81"
"1674052578","-31.16","8.23","-40.75"
"1674052579","-31.13","8.24","-40.70"
"1674052580","-31.09","8.25","-40.63"
"1674052581","-31.06","8.24","-40.58"
"1674052582","-31.02","8.21","-40.51"
"1674052583","-30.99","8.21","-40.46"
"1674052584","-30.95","8.24","-40.38"
"1674052585","-30.92","8.24","-40.34"
"1674052586","-30.88","8.25","-40.28"
"1674052587","-30.85","8.25","-40.22"
"1674052588","-30.81","8.22","-40.16"
"1674052589","-30.78","8.22","-40.10"
"1674052590","-30.74","8.22","-40.04"
"1674052591","-30.71","8.22","-39.98"
"1674052592","-30.68","8.22","-39.92"
"1674052593","-30.64","8.23","-39.85"
"1674052594","-30.61","8.22","-39.80"
"1674052595","-30.57","8.23","-39.73"
"1674052596","-30.54","8.24","-39.67"
"1674052597","-30.50","8.24","-39.61"
"1674052598","-30.47","8.23","-39.55"
"1674052599","-30.44","8.25","-39.48"
"1674052600","-30.41","8.26","-39.43"
"1674052601","-30.36","8.27","-39.36"
"1674052602","-30.33","8.27","-39.31"
"1674052603","-30.28","8.27","-39.24"
"1674052604","-30.25","8.27","-39.19"
"1674052605","-30.20","8.27","-39.12"
"1674052606","-30.17","8.27","-39.06"
"1674052607","-30.13","8.27","-39.00"
"1674052608","-30.10","8.27","-38.94"
"1674052609","-30.07","8.27","-38.88"
"1674052610","-30.04","8.26","-38.81"
"1674052611","-30.02","8.26","-38.76"
"1674052612","-29.99","8.27","-38.69"
"1674052613","-29.96","8.27","-38.64"
"1674052614","-29.94","8.28","-38.57"
"1674052615","-29.91","8.27","-38.51"
"1674052616","-29.88","8.22","-38.45"
"1674052617","-29.85","8.22","-38.39"
"1674052618","-29.82","8.22","-38.33"
"1674052619","-29.79","8.22","-38.27"
"1674052620","-29.75","8.22","-38.21"
"1674052621","-29.72","8.22","-38.15"
"1674052622","-29.69","8.22","-38.08"
"1674052623","-29.66","8.22","-38.03"
"1674052624","-29.63","8.22","-37.96"
"1674052625","-29.61","8.22","-37.91"
"1674052626","-29.59","8.22","-37.84"
"1674052627","-29.56","8.23","-37.79"
"1674052628","-29.53","8.24","-37.72"
"1674052629","-29.51","8.25","-37.67"
"1674052630","-29.48","8.25","-37.61"
"1674052631","-29.45","8.26","-37.54"
"1674052632","-29.42","8.27","-37.49"
"1674052633","-29.39","8.27","-37.42"
"1674052634","-29.36","8.25","-37.37"
"1674052635","-29.33","8.22","-37.30"
"1674052636","-29.30","8.23","-37.25"
"1674052637","-29.27","8.23","-37.19"
"1674052638","-29.25","8.23","-37.14"
"1674052639","-29.22","8.24","-37.07"
"1674052640","-29.19","8.24","-37.02"
"1674052641","-29.16","8.25","-36.95"
"1674052642","-29.13","8.26","-36.89"
"1674052643","-29.10","8.24","-36.79"
"1674052644","-29.02","8.38","-36.83"
"1674052645","-29.03","8.99","-36.76"
"1674052646","-29.05","9.39","-36.69"
"1674052647","-29.01","9.55","-36.66"
"1674052648","-29.01","9.66","-36.57"
"1674052649","-28.98","9.64","-36.54"
"1674052650","-28.95","9.61","-36.47"
"1674052651","-28.91","9.55","-36.42"
"1674052652","-28.88","9.50","-36.35"
"1674052653","-28.85","9.45","-36.29"
"1674052654","-28.81","9.39","-36.23"
"1674052655","-28.78","9.33","-36.17"
"1674052656","-28.75","9.26","-36.11"
"1674052657","-28.73","9.21","-36.06"
"1674052658","-28.70","9.15","-36.00"
"1674052659","-28.67","9.11","-35.95"
"1674052660","-28.62","9.05","-35.89"
"1674052661","-28.59","9.01","-35.84"
"1674052662","-28.56","8.99","-35.76"
"1674052663","-28.52","8.94","-35.73"
"1674052664","-28.48","8.90","-35.68"
"1674052665","-28.45","8.87","-35.63"
"1674052666","-28.41","8.85","-35.56"
"1674052667","-28.39","8.83","-35.50"
"1674052668","-28.36","8.80","-35.44"
"1674052669","-28.33","8.77","-35.39"
"1674052670","-28.31","8.75","-35.33"
"1674052671","-28.28","8.72","-35.28"
"1674052672","-28.26","8.71","-35.23"
"1674052673","-28.24","8.68","-35.18"
"1674052674","-28.22","8.68","-35.13"
"1674052675","-28.19","8.67","-35.07"
"1674052676","-28.16","8.65","-35.02"
"1674052677","-28.14","8.64","-34.97"
"1674052678","-28.11","8.62","-34.92"
"1674052679","-28.08","8.61","-34.86"
"1674052680","-28.05","8.60","-34.81"
"1674052681","-28.02","8.59","-34.76"
"1674052682","-28.00","8.58","-34.71"
"1674052683","-27.97","8.57","-34.66"
"1674052684","-27.94","8.56","-34.61"
"1674052685","-27.91","8.55","-34.55"
"1674052686","-27.88","8.54","-34.51"
"1674052687","-27.85","8.53","-34.45"
"1674052688","-27.82","8.52","-34.41"
"1674052689","-27.79","8.51","-34.35"
"1674052690","-27.76","8.50","-34.30"
"1674052691","-27.74","8.50","-34.25"
"1674052692","-27.71","8.49","-34.20"
"1674052693","-27.69","8.48","-34.15"
"1674052694","-27.66","8.47","-34.10"
"1674052695","-27.64","8.46","-34.05"
"1674052696","-27.60","8.45","-34.00"
"1674052697","-27.58","8.45","-33.95"
"1674052698","-27.54","8.44","-33.90"
"1674052699","-27.51","8.43","-33.86"
"1674052700","-27.48","8.42","-33.80"
"1674052701","-27.45","8.41","-33.76"
"1674052702","-27.42","8.41","-33.70"
"1674052703","-27.39","8.40","-33.66"
"1674052704","-27.35","8.39","-33.61"
"1674052705","-27.32","8.38","-33.56"
"1674052706","-27.29","8.38","-33.51"
"1674052707","-27.26","8.37","-33.47"
"1674052708","-27.22","8.36","-33.41"
"1674052709","-27.19","8.35","-33.36"
"1674052710","-27.16","8.35","-33.32"
"1674052711","-27.12","8.34","-33.27"
"1674052712","-27.10","8.34","-33.22"
"1674052713","-27.07","8.33","-33.17"
"1674052714","-27.04","8.32","-33.13"
"1674052715","-27.01","8.32","-33.08"
"1674052716","-26.98","8.31","-33.04"
"1674052717","-26.95","8.30","-32.99"
"1674052718","-26.92","8.31","-32.93"
"1674052719","-26.89","8.29","-32.89"
"1674052720","-26.87","8.29","-32.86"
"1674052721","-26.84","8.27","-32.81"
"1674052722","-26.82","8.25","-32.81"
"1674052723","-26.80","8.29","-32.70"
"1674052724","-26.78","8.27","-32.68"
"1674052725","-26.74","8.26","-32.62"
"1674052726","-26.72","8.26","-32.57"
"1674052727","-26.69","8.25","-32.53"
"1674052728","-26.66","8.24","-32.48"
"1674052729","-26.64","8.24","-32.44"
"1674052730","-26.61","8.24","-32.39"
"1674052731","-26.58","8.24","-32.36"
"1674052732","-26.55","8.24","-32.31"
"1674052733","-26.53","8.24","-32.27"
"1674052734","-26.49","8.24","-32.22"
"1674052735","-26.45","8.22","-32.19"
"1674052736","-26.42","8.21","-32.14"
"1674052737","-26.40","8.20","-32.10"
"1674052738","-26.37","8.20","-32.05"
"1674052739","-26.35","8.20","-32.01"
"1674052740","-26.32","8.19","-31.96"
"1674052741","-26.30","8.19","-31.92"
"1674052742","-26.26","8.18","-31.87"
"1674052743","-26.24","8.17","-31.83"
"1674052744","-26.21","8.17","-31.78"
"1674052745","-26.19","8.16","-31.74"
"1674052746","-26.15","8.16","-31.69"
"1674052747","-26.14","8.15","-31.65"
"1674052748","-26.11","8.14","-31.60"
"1674052749","-26.09","8.14","-31.55"
"1674052750","-26.06","8.13","-31.51"
"1674052751","-26.04","8.12","-31.46"
"1674052752","-26.02","8.11","-31.43"
"1674052753","-25.99","8.11","-31.38"
"1674052754","-25.97","8.10","-31.34"
"1674052755","-25.94","8.09","-31.29"
"1674052756","-25.91","8.08","-31.25"
"1674052757","-25.90","8.07","-31.21"
"1674052758","-25.87","8.06","-31.17"
"1674052759","-25.84","8.05","-31.12"
"1674052760","-25.82","8.05","-31.08"
"1674052761","-25.79","8.04","-31.03"
"1674052762","-25.78","8.03","-30.99"
"1674052763","-25.76","8.03","-30.94"
